treatment	participant_index_in_pages	participant_max_page_index	participant_current_app_name	participant_current_page_name	participanttime_started_utc	participantvisited	id_in_group	random_block	random_order	control_question1	control_question2	alternative1	participantcode	participantid_in_session	subsessionround_number	policy_choice	alt	choice	policy	price_ur	price_un	price_o	ev	revenue	attributes_binary_1	attributes_binary_2	attributes_binary_3	attributes_binary_4	attributes_binary_5	sessioncode	level_price_ur	level_price_un	level_price_o	level_ev	level_revenue	choice_policy	policy1	policy2	left	d_rev1	d_rev2	d_rev3	d_rev4	d_rev5
Road Pricing	169	169	A_Planet3_ES	End	23:46.5	1	354	3	371035264				ke555nhm	354	7	1	3	0	0	0	0	0	0	0						heqbzlzk	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Road Pricing	169	169	A_Planet3_ES	End	23:46.5	1	354	3	371035264				ke555nhm	354	8	1	1	1	1	.30000001	.1	.02	.5	Equal cash transfer	1	1	1	0	0	heqbzlzk	3	2	2	3	2	1	1	0	1	0	1	0	0	0
Road Pricing	169	169	A_Planet3_ES	End	23:46.5	1	354	3	371035264				ke555nhm	354	8	1	2	0	1	.5	.2	.0099999998	1	General budget	1	1	1	0	0	heqbzlzk	4	3	1	4	1	1	0	1	0	1	0	0	0	0
Road Pricing	169	169	A_Planet3_ES	End	23:46.5	1	354	3	371035264				ke555nhm	354	8	1	3	0	0	0	0	0	0	0	1	1	1	0	0	heqbzlzk	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Baseline	169	169	A_Planet3_ES	End	45:26.8	1	356	0	53240716	3		5	yzvzh626	356	1	2	1	0	1	.30000001	.2	.02	1	General budget						heqbzlzk	3	3	2	4	1	1	1	0	1	1	0	0	0	0
Baseline	169	169	A_Planet3_ES	End	45:26.8	1	356	0	53240716	3		5	yzvzh626	356	1	2	2	1	1	.5	.30000001	.050000001	.25	Public transport, walking and cycling						heqbzlzk	4	4	4	2	5	1	0	1	0	0	0	0	0	1
Baseline	169	169	A_Planet3_ES	End	45:26.8	1	356	0	53240716	3		5	yzvzh626	356	1	2	3	0	0	0	0	0	0	0						heqbzlzk	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Baseline	169	169	A_Planet3_ES	End	45:26.8	1	356	0	53240716				yzvzh626	356	2	1	1	1	1	.30000001	.050000001	.0099999998	.5	Low income citizens						heqbzlzk	3	1	1	3	3	1	1	0	1	0	0	1	0	0
Baseline	169	169	A_Planet3_ES	End	45:26.8	1	356	0	53240716				yzvzh626	356	2	1	2	0	1	.1	.1	.050000001	0	Investments in roads						heqbzlzk	2	2	4	1	4	1	0	1	0	0	0	0	1	0
Baseline	169	169	A_Planet3_ES	End	45:26.8	1	356	0	53240716				yzvzh626	356	2	1	3	0	0	0	0	0	0	0						heqbzlzk	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Baseline	169	169	A_Planet3_ES	End	45:26.8	1	356	0	53240716				yzvzh626	356	3	1	1	1	1	.30000001	.1	.0099999998	0	Public transport, walking and cycling						heqbzlzk	3	2	1	1	5	1	1	0	1	0	0	0	0	1
Baseline	169	169	A_Planet3_ES	End	45:26.8	1	356	0	53240716				yzvzh626	356	3	1	2	0	1	.5	.2	.050000001	.25	Low income citizens						heqbzlzk	4	3	4	2	3	1	0	1	0	0	0	1	0	0
Baseline	169	169	A_Planet3_ES	End	45:26.8	1	356	0	53240716				yzvzh626	356	3	1	3	0	0	0	0	0	0	0						heqbzlzk	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Baseline	169	169	A_Planet3_ES	End	45:26.8	1	356	0	53240716				yzvzh626	356	4	1	1	1	1	.050000001	.050000001	.050000001	0	Public transport, walking and cycling						heqbzlzk	1	1	4	1	5	1	1	0	1	0	0	0	0	1
Baseline	169	169	A_Planet3_ES	End	45:26.8	1	356	0	53240716				yzvzh626	356	4	1	2	0	1	.30000001	.30000001	.029999999	1	Investments in roads						heqbzlzk	3	4	3	4	4	1	0	1	0	0	0	0	1	0
Baseline	169	169	A_Planet3_ES	End	45:26.8	1	356	0	53240716				yzvzh626	356	4	1	3	0	0	0	0	0	0	0						heqbzlzk	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Baseline	169	169	A_Planet3_ES	End	45:26.8	1	356	0	53240716				yzvzh626	356	5	1	1	1	1	.1	.1	.02	0	Low income citizens						heqbzlzk	2	2	2	1	3	1	1	0	1	0	0	1	0	0
Baseline	169	169	A_Planet3_ES	End	45:26.8	1	356	0	53240716				yzvzh626	356	5	1	2	0	1	.5	.050000001	.0099999998	1	Equal cash transfer						heqbzlzk	4	1	1	4	2	1	0	1	0	0	1	0	0	0
Baseline	169	169	A_Planet3_ES	End	45:26.8	1	356	0	53240716				yzvzh626	356	5	1	3	0	0	0	0	0	0	0						heqbzlzk	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Baseline	169	169	A_Planet3_ES	End	45:26.8	1	356	0	53240716				yzvzh626	356	6	1	1	1	1	.050000001	.050000001	.029999999	.25	Public transport, walking and cycling						heqbzlzk	1	1	3	2	5	1	1	0	1	0	0	0	0	1
Baseline	169	169	A_Planet3_ES	End	45:26.8	1	356	0	53240716				yzvzh626	356	6	1	2	0	1	.30000001	.050000001	.0099999998	.5	Investments in roads						heqbzlzk	3	1	1	3	4	1	0	1	0	0	0	0	1	0
Baseline	169	169	A_Planet3_ES	End	45:26.8	1	356	0	53240716				yzvzh626	356	6	1	3	0	0	0	0	0	0	0						heqbzlzk	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Baseline	169	169	A_Planet3_ES	End	45:26.8	1	356	0	53240716				yzvzh626	356	7	2	1	0	1	.5	.1	.0099999998	.5	Equal cash transfer						heqbzlzk	4	2	1	3	2	1	1	0	1	0	1	0	0	0
Baseline	169	169	A_Planet3_ES	End	45:26.8	1	356	0	53240716				yzvzh626	356	7	2	2	1	1	.30000001	.30000001	.029999999	0	Investments in roads						heqbzlzk	3	4	3	1	4	1	0	1	0	0	0	0	1	0
Baseline	169	169	A_Planet3_ES	End	45:26.8	1	356	0	53240716				yzvzh626	356	7	2	3	0	0	0	0	0	0	0						heqbzlzk	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Baseline	169	169	A_Planet3_ES	End	45:26.8	1	356	0	53240716				yzvzh626	356	8	1	1	1	1	.1	.1	.0099999998	.25	Low income citizens	0	0	0	0	0	heqbzlzk	2	2	1	2	3	1	1	0	1	0	0	1	0	0
Baseline	169	169	A_Planet3_ES	End	45:26.8	1	356	0	53240716				yzvzh626	356	8	1	2	0	1	.30000001	.050000001	.02	1	Investments in roads	0	0	0	0	0	heqbzlzk	3	1	2	4	4	1	0	1	0	0	0	0	1	0
Baseline	169	169	A_Planet3_ES	End	45:26.8	1	356	0	53240716				yzvzh626	356	8	1	3	0	0	0	0	0	0	0	0	0	0	0	0	heqbzlzk	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	46:50.2	1	357	5	547325016	3		3	ilct1p4s	357	1	2	1	0	1	.30000001	.2	.02	.5	General budget						heqbzlzk	3	3	2	3	1	1	1	0	1	1	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	46:50.2	1	357	5	547325016	3		3	ilct1p4s	357	1	2	2	1	1	.5	.050000001	.029999999	0	Low income citizens						heqbzlzk	4	1	3	1	3	1	0	1	0	0	0	1	0	0
Pollution	169	169	A_Planet3_ES	End	46:50.2	1	357	5	547325016	3		3	ilct1p4s	357	1	2	3	0	0	0	0	0	0	0						heqbzlzk	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	46:50.2	1	357	5	547325016				ilct1p4s	357	2	1	1	1	1	.30000001	.050000001	.02	.25	Public transport, walking and cycling						heqbzlzk	3	1	2	2	5	1	1	0	1	0	0	0	0	1
Pollution	169	169	A_Planet3_ES	End	46:50.2	1	357	5	547325016				ilct1p4s	357	2	1	2	0	1	.5	.2	.029999999	0	Equal cash transfer						heqbzlzk	4	3	3	1	2	1	0	1	0	0	1	0	0	0
Pollution	169	169	A_Planet3_ES	End	46:50.2	1	357	5	547325016				ilct1p4s	357	2	1	3	0	0	0	0	0	0	0						heqbzlzk	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	46:50.2	1	357	5	547325016				ilct1p4s	357	3	1	1	1	1	.30000001	.1	.0099999998	1	Equal cash transfer						heqbzlzk	3	2	1	4	2	1	1	0	1	0	1	0	0	0
Pollution	169	169	A_Planet3_ES	End	46:50.2	1	357	5	547325016				ilct1p4s	357	3	1	2	0	1	.1	.050000001	.050000001	.5	General budget						heqbzlzk	2	1	4	3	1	1	0	1	0	1	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	46:50.2	1	357	5	547325016				ilct1p4s	357	3	1	3	0	0	0	0	0	0	0						heqbzlzk	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	46:50.2	1	357	5	547325016				ilct1p4s	357	4	2	1	0	1	.050000001	.050000001	.029999999	.5	Equal cash transfer						heqbzlzk	1	1	3	3	2	1	1	0	1	0	1	0	0	0
Pollution	169	169	A_Planet3_ES	End	46:50.2	1	357	5	547325016				ilct1p4s	357	4	2	2	1	1	.1	.1	.0099999998	0	Public transport, walking and cycling						heqbzlzk	2	2	1	1	5	1	0	1	0	0	0	0	0	1
Pollution	169	169	A_Planet3_ES	End	46:50.2	1	357	5	547325016				ilct1p4s	357	4	2	3	0	0	0	0	0	0	0						heqbzlzk	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	46:50.2	1	357	5	547325016				ilct1p4s	357	5	1	1	1	1	.30000001	.30000001	.02	1	Equal cash transfer						heqbzlzk	3	4	2	4	2	1	1	0	1	0	1	0	0	0
Pollution	169	169	A_Planet3_ES	End	46:50.2	1	357	5	547325016				ilct1p4s	357	5	1	2	0	1	.5	.2	.029999999	.25	General budget						heqbzlzk	4	3	3	2	1	1	0	1	0	1	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	46:50.2	1	357	5	547325016				ilct1p4s	357	5	1	3	0	0	0	0	0	0	0						heqbzlzk	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	46:50.2	1	357	5	547325016				ilct1p4s	357	6	2	1	0	1	.5	.2	.02	.25	General budget						heqbzlzk	4	3	2	2	1	1	1	0	1	1	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	46:50.2	1	357	5	547325016				ilct1p4s	357	6	2	2	1	1	.1	.1	.029999999	.5	Low income citizens						heqbzlzk	2	2	3	3	3	1	0	1	0	0	0	1	0	0
Pollution	169	169	A_Planet3_ES	End	46:50.2	1	357	5	547325016				ilct1p4s	357	6	2	3	0	0	0	0	0	0	0						heqbzlzk	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	46:50.2	1	357	5	547325016				ilct1p4s	357	7	1	1	1	1	.30000001	.050000001	.029999999	.25	Equal cash transfer						heqbzlzk	3	1	3	2	2	1	1	0	1	0	1	0	0	0
Pollution	169	169	A_Planet3_ES	End	46:50.2	1	357	5	547325016				ilct1p4s	357	7	1	2	0	1	.5	.30000001	.0099999998	.5	Investments in roads						heqbzlzk	4	4	1	3	4	1	0	1	0	0	0	0	1	0
Pollution	169	169	A_Planet3_ES	End	46:50.2	1	357	5	547325016				ilct1p4s	357	7	1	3	0	0	0	0	0	0	0						heqbzlzk	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	46:50.2	1	357	5	547325016				ilct1p4s	357	8	2	1	0	1	.5	.050000001	.02	.5	Investments in roads	0	1	0	0	0	heqbzlzk	4	1	2	3	4	1	1	0	1	0	0	0	1	0
Pollution	169	169	A_Planet3_ES	End	46:50.2	1	357	5	547325016				ilct1p4s	357	8	2	2	1	1	.30000001	.2	.050000001	1	Public transport, walking and cycling	0	1	0	0	0	heqbzlzk	3	3	4	4	5	1	0	1	0	0	0	0	0	1
Pollution	169	169	A_Planet3_ES	End	46:50.2	1	357	5	547325016				ilct1p4s	357	8	2	3	0	0	0	0	0	0	0	0	1	0	0	0	heqbzlzk	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	31:48.1	1	372	4	445703126	0	3	5	g0tx0y9d	372	1	3	1	0	1	.5	.1	.050000001	0	General budget						heqbzlzk	4	2	4	1	1	0	1	0	1	1	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	31:48.1	1	372	4	445703126	0	3	5	g0tx0y9d	372	1	3	2	0	1	.30000001	.2	.029999999	1	Low income citizens						heqbzlzk	3	3	3	4	3	0	0	1	0	0	0	1	0	0
Pollution	169	169	A_Planet3_ES	End	31:48.1	1	372	4	445703126	0	3	5	g0tx0y9d	372	1	3	3	1	0	0	0	0	0	0						heqbzlzk	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	31:48.1	1	372	4	445703126				g0tx0y9d	372	2	3	1	0	1	.30000001	.30000001	.02	.25	Equal cash transfer						heqbzlzk	3	4	2	2	2	0	1	0	1	0	1	0	0	0
Pollution	169	169	A_Planet3_ES	End	31:48.1	1	372	4	445703126				g0tx0y9d	372	2	3	2	0	1	.5	.050000001	.0099999998	1	Low income citizens						heqbzlzk	4	1	1	4	3	0	0	1	0	0	0	1	0	0
Pollution	169	169	A_Planet3_ES	End	31:48.1	1	372	4	445703126				g0tx0y9d	372	2	3	3	1	0	0	0	0	0	0						heqbzlzk	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	31:48.1	1	372	4	445703126				g0tx0y9d	372	3	3	1	0	1	.5	.30000001	.029999999	0	General budget						heqbzlzk	4	4	3	1	1	0	1	0	1	1	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	31:48.1	1	372	4	445703126				g0tx0y9d	372	3	3	2	0	1	.1	.050000001	.050000001	1	Public transport, walking and cycling						heqbzlzk	2	1	4	4	5	0	0	1	0	0	0	0	0	1
Pollution	169	169	A_Planet3_ES	End	31:48.1	1	372	4	445703126				g0tx0y9d	372	3	3	3	1	0	0	0	0	0	0						heqbzlzk	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	31:48.1	1	372	4	445703126				g0tx0y9d	372	4	3	1	0	1	.5	.050000001	.029999999	1	General budget						heqbzlzk	4	1	3	4	1	0	1	0	1	1	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	31:48.1	1	372	4	445703126				g0tx0y9d	372	4	3	2	0	1	.1	.1	.0099999998	.5	Investments in roads						heqbzlzk	2	2	1	3	4	0	0	1	0	0	0	0	1	0
Pollution	169	169	A_Planet3_ES	End	31:48.1	1	372	4	445703126				g0tx0y9d	372	4	3	3	1	0	0	0	0	0	0						heqbzlzk	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	31:48.1	1	372	4	445703126				g0tx0y9d	372	5	3	1	0	1	.5	.1	.050000001	.5	Investments in roads						heqbzlzk	4	2	4	3	4	0	1	0	1	0	0	0	1	0
Pollution	169	169	A_Planet3_ES	End	31:48.1	1	372	4	445703126				g0tx0y9d	372	5	3	2	0	1	.1	.050000001	.0099999998	.25	Equal cash transfer						heqbzlzk	2	1	1	2	2	0	0	1	0	0	1	0	0	0
Pollution	169	169	A_Planet3_ES	End	31:48.1	1	372	4	445703126				g0tx0y9d	372	5	3	3	1	0	0	0	0	0	0						heqbzlzk	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	31:48.1	1	372	4	445703126				g0tx0y9d	372	6	3	1	0	1	.30000001	.30000001	.050000001	1	General budget						heqbzlzk	3	4	4	4	1	0	1	0	1	1	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	31:48.1	1	372	4	445703126				g0tx0y9d	372	6	3	2	0	1	.1	.050000001	.029999999	.25	Investments in roads						heqbzlzk	2	1	3	2	4	0	0	1	0	0	0	0	1	0
Pollution	169	169	A_Planet3_ES	End	31:48.1	1	372	4	445703126				g0tx0y9d	372	6	3	3	1	0	0	0	0	0	0						heqbzlzk	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	31:48.1	1	372	4	445703126				g0tx0y9d	372	7	3	1	0	1	.1	.050000001	.050000001	.5	General budget						heqbzlzk	2	1	4	3	1	0	1	0	1	1	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	31:48.1	1	372	4	445703126				g0tx0y9d	372	7	3	2	0	1	.5	.1	.02	.25	Investments in roads						heqbzlzk	4	2	2	2	4	0	0	1	0	0	0	0	1	0
Pollution	169	169	A_Planet3_ES	End	31:48.1	1	372	4	445703126				g0tx0y9d	372	7	3	3	1	0	0	0	0	0	0						heqbzlzk	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	31:48.1	1	372	4	445703126				g0tx0y9d	372	8	3	1	0	1	.050000001	.050000001	.050000001	0	Equal cash transfer	0	0	0	0	0	heqbzlzk	1	1	4	1	2	0	1	0	1	0	1	0	0	0
Pollution	169	169	A_Planet3_ES	End	31:48.1	1	372	4	445703126				g0tx0y9d	372	8	3	2	0	1	.30000001	.2	.02	.5	Public transport, walking and cycling	0	0	0	0	0	heqbzlzk	3	3	2	3	5	0	0	1	0	0	0	0	0	1
Pollution	169	169	A_Planet3_ES	End	31:48.1	1	372	4	445703126				g0tx0y9d	372	8	3	3	1	0	0	0	0	0	0	0	0	0	0	0	heqbzlzk	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	56:07.3	1	377	4	406537241	1	0	5	1d2tpjt4	377	1	2	1	0	1	.5	.050000001	.029999999	1	General budget						heqbzlzk	4	1	3	4	1	1	1	0	1	1	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	56:07.3	1	377	4	406537241	1	0	5	1d2tpjt4	377	1	2	2	1	1	.1	.1	.0099999998	.5	Investments in roads						heqbzlzk	2	2	1	3	4	1	0	1	0	0	0	0	1	0
Pollution	169	169	A_Planet3_ES	End	56:07.3	1	377	4	406537241	1	0	5	1d2tpjt4	377	1	2	3	0	0	0	0	0	0	0						heqbzlzk	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	56:07.3	1	377	4	406537241				1d2tpjt4	377	2	1	1	1	1	.30000001	.2	.02	.5	Public transport, walking and cycling						heqbzlzk	3	3	2	3	5	1	1	0	1	0	0	0	0	1
Pollution	169	169	A_Planet3_ES	End	56:07.3	1	377	4	406537241				1d2tpjt4	377	2	1	2	0	1	.050000001	.050000001	.050000001	0	Equal cash transfer						heqbzlzk	1	1	4	1	2	1	0	1	0	0	1	0	0	0
Pollution	169	169	A_Planet3_ES	End	56:07.3	1	377	4	406537241				1d2tpjt4	377	2	1	3	0	0	0	0	0	0	0						heqbzlzk	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	56:07.3	1	377	4	406537241				1d2tpjt4	377	3	1	1	1	1	.5	.050000001	.0099999998	1	Low income citizens						heqbzlzk	4	1	1	4	3	1	1	0	1	0	0	1	0	0
Pollution	169	169	A_Planet3_ES	End	56:07.3	1	377	4	406537241				1d2tpjt4	377	3	1	2	0	1	.30000001	.30000001	.02	.25	Equal cash transfer						heqbzlzk	3	4	2	2	2	1	0	1	0	0	1	0	0	0
Pollution	169	169	A_Planet3_ES	End	56:07.3	1	377	4	406537241				1d2tpjt4	377	3	1	3	0	0	0	0	0	0	0						heqbzlzk	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	56:07.3	1	377	4	406537241				1d2tpjt4	377	4	1	1	1	1	.5	.1	.050000001	.5	Investments in roads						heqbzlzk	4	2	4	3	4	1	1	0	1	0	0	0	1	0
Pollution	169	169	A_Planet3_ES	End	56:07.3	1	377	4	406537241				1d2tpjt4	377	4	1	2	0	1	.1	.050000001	.0099999998	.25	Equal cash transfer						heqbzlzk	2	1	1	2	2	1	0	1	0	0	1	0	0	0
Pollution	169	169	A_Planet3_ES	End	56:07.3	1	377	4	406537241				1d2tpjt4	377	4	1	3	0	0	0	0	0	0	0						heqbzlzk	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	56:07.3	1	377	4	406537241				1d2tpjt4	377	5	1	1	1	1	.1	.050000001	.050000001	1	Public transport, walking and cycling						heqbzlzk	2	1	4	4	5	1	1	0	1	0	0	0	0	1
Pollution	169	169	A_Planet3_ES	End	56:07.3	1	377	4	406537241				1d2tpjt4	377	5	1	2	0	1	.5	.30000001	.029999999	0	General budget						heqbzlzk	4	4	3	1	1	1	0	1	0	1	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	56:07.3	1	377	4	406537241				1d2tpjt4	377	5	1	3	0	0	0	0	0	0	0						heqbzlzk	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	56:07.3	1	377	4	406537241				1d2tpjt4	377	6	1	1	1	1	.1	.050000001	.050000001	.5	General budget						heqbzlzk	2	1	4	3	1	1	1	0	1	1	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	56:07.3	1	377	4	406537241				1d2tpjt4	377	6	1	2	0	1	.5	.1	.02	.25	Investments in roads						heqbzlzk	4	2	2	2	4	1	0	1	0	0	0	0	1	0
Pollution	169	169	A_Planet3_ES	End	56:07.3	1	377	4	406537241				1d2tpjt4	377	6	1	3	0	0	0	0	0	0	0						heqbzlzk	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	56:07.3	1	377	4	406537241				1d2tpjt4	377	7	1	1	1	1	.30000001	.2	.029999999	1	Low income citizens						heqbzlzk	3	3	3	4	3	1	1	0	1	0	0	1	0	0
Pollution	169	169	A_Planet3_ES	End	56:07.3	1	377	4	406537241				1d2tpjt4	377	7	1	2	0	1	.5	.1	.050000001	0	General budget						heqbzlzk	4	2	4	1	1	1	0	1	0	1	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	56:07.3	1	377	4	406537241				1d2tpjt4	377	7	1	3	0	0	0	0	0	0	0						heqbzlzk	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	56:07.3	1	377	4	406537241				1d2tpjt4	377	8	2	1	0	1	.30000001	.30000001	.050000001	1	General budget	0	0	0	1	0	heqbzlzk	3	4	4	4	1	1	1	0	1	1	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	56:07.3	1	377	4	406537241				1d2tpjt4	377	8	2	2	1	1	.1	.050000001	.029999999	.25	Investments in roads	0	0	0	1	0	heqbzlzk	2	1	3	2	4	1	0	1	0	0	0	0	1	0
Pollution	169	169	A_Planet3_ES	End	56:07.3	1	377	4	406537241				1d2tpjt4	377	8	2	3	0	0	0	0	0	0	0	0	0	0	1	0	heqbzlzk	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Social Norm	169	169	A_Planet3_ES	End	24:05.8	1	385	6	603146527	3		4	emins2el	385	1	3	1	0	1	.30000001	.050000001	.029999999	0	Public transport, walking and cycling						heqbzlzk	3	1	3	1	5	0	1	0	1	0	0	0	0	1
Social Norm	169	169	A_Planet3_ES	End	24:05.8	1	385	6	603146527	3		4	emins2el	385	1	3	2	0	1	.1	.1	.02	.25	Equal cash transfer						heqbzlzk	2	2	2	2	2	0	0	1	0	0	1	0	0	0
Social Norm	169	169	A_Planet3_ES	End	24:05.8	1	385	6	603146527	3		4	emins2el	385	1	3	3	1	0	0	0	0	0	0						heqbzlzk	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Social Norm	169	169	A_Planet3_ES	End	24:05.8	1	385	6	603146527				emins2el	385	2	1	1	1	1	.5	.30000001	.029999999	.5	Investments in roads						heqbzlzk	4	4	3	3	4	1	1	0	1	0	0	0	1	0
Social Norm	169	169	A_Planet3_ES	End	24:05.8	1	385	6	603146527				emins2el	385	2	1	2	0	1	.30000001	.2	.02	0	Low income citizens						heqbzlzk	3	3	2	1	3	1	0	1	0	0	0	1	0	0
Social Norm	169	169	A_Planet3_ES	End	24:05.8	1	385	6	603146527				emins2el	385	2	1	3	0	0	0	0	0	0	0						heqbzlzk	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Social Norm	169	169	A_Planet3_ES	End	24:05.8	1	385	6	603146527				emins2el	385	3	1	1	1	1	.050000001	.050000001	.050000001	.5	Investments in roads						heqbzlzk	1	1	4	3	4	1	1	0	1	0	0	0	1	0
Social Norm	169	169	A_Planet3_ES	End	24:05.8	1	385	6	603146527				emins2el	385	3	1	2	0	1	.1	.1	.0099999998	.25	Equal cash transfer						heqbzlzk	2	2	1	2	2	1	0	1	0	0	1	0	0	0
Social Norm	169	169	A_Planet3_ES	End	24:05.8	1	385	6	603146527				emins2el	385	3	1	3	0	0	0	0	0	0	0						heqbzlzk	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Social Norm	169	169	A_Planet3_ES	End	24:05.8	1	385	6	603146527				emins2el	385	4	2	1	0	1	.5	.1	.0099999998	1	General budget						heqbzlzk	4	2	1	4	1	1	1	0	1	1	0	0	0	0
Social Norm	169	169	A_Planet3_ES	End	24:05.8	1	385	6	603146527				emins2el	385	4	2	2	1	1	.30000001	.30000001	.02	.5	Public transport, walking and cycling						heqbzlzk	3	4	2	3	5	1	0	1	0	0	0	0	0	1
Social Norm	169	169	A_Planet3_ES	End	24:05.8	1	385	6	603146527				emins2el	385	4	2	3	0	0	0	0	0	0	0						heqbzlzk	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Social Norm	169	169	A_Planet3_ES	End	24:05.8	1	385	6	603146527				emins2el	385	5	2	1	0	1	.30000001	.050000001	.0099999998	0	Equal cash transfer						heqbzlzk	3	1	1	1	2	1	1	0	1	0	1	0	0	0
Social Norm	169	169	A_Planet3_ES	End	24:05.8	1	385	6	603146527				emins2el	385	5	2	2	1	1	.1	.1	.02	1	Public transport, walking and cycling						heqbzlzk	2	2	2	4	5	1	0	1	0	0	0	0	0	1
Social Norm	169	169	A_Planet3_ES	End	24:05.8	1	385	6	603146527				emins2el	385	5	2	3	0	0	0	0	0	0	0						heqbzlzk	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Social Norm	169	169	A_Planet3_ES	End	24:05.8	1	385	6	603146527				emins2el	385	6	1	1	1	1	.5	.30000001	.029999999	1	Public transport, walking and cycling						heqbzlzk	4	4	3	4	5	1	1	0	1	0	0	0	0	1
Social Norm	169	169	A_Planet3_ES	End	24:05.8	1	385	6	603146527				emins2el	385	6	1	2	0	1	.050000001	.050000001	.050000001	0	Equal cash transfer						heqbzlzk	1	1	4	1	2	1	0	1	0	0	1	0	0	0
Social Norm	169	169	A_Planet3_ES	End	24:05.8	1	385	6	603146527				emins2el	385	6	1	3	0	0	0	0	0	0	0						heqbzlzk	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Social Norm	169	169	A_Planet3_ES	End	24:05.8	1	385	6	603146527				emins2el	385	7	1	1	1	1	.30000001	.050000001	.029999999	.5	Investments in roads						heqbzlzk	3	1	3	3	4	1	1	0	1	0	0	0	1	0
Social Norm	169	169	A_Planet3_ES	End	24:05.8	1	385	6	603146527				emins2el	385	7	1	2	0	1	.5	.30000001	.02	0	Equal cash transfer						heqbzlzk	4	4	2	1	2	1	0	1	0	0	1	0	0	0
Social Norm	169	169	A_Planet3_ES	End	24:05.8	1	385	6	603146527				emins2el	385	7	1	3	0	0	0	0	0	0	0						heqbzlzk	0	0	0	0	0	1	0	0	0	0	0	0	0	0
