participant.code,control_question1,control_question2,attributes_binary_1,attributes_binary_2,attributes_binary_3,attributes_binary_4,attributes_binary_5,alternative1,1_policy_choice,2_policy_choice,3_policy_choice,4_policy_choice,5_policy_choice,6_policy_choice,7_policy_choice,8_policy_choice,1_Price_UR_A,2_Price_UR_A,3_Price_UR_A,4_Price_UR_A,5_Price_UR_A,6_Price_UR_A,7_Price_UR_A,8_Price_UR_A,1_Price_UN_A,2_Price_UN_A,3_Price_UN_A,4_Price_UN_A,5_Price_UN_A,6_Price_UN_A,7_Price_UN_A,8_Price_UN_A,1_Price_O_A,2_Price_O_A,3_Price_O_A,4_Price_O_A,5_Price_O_A,6_Price_O_A,7_Price_O_A,8_Price_O_A,1_EV_A,2_EV_A,3_EV_A,4_EV_A,5_EV_A,6_EV_A,7_EV_A,8_EV_A,1_Revenue_A,2_Revenue_A,3_Revenue_A,4_Revenue_A,5_Revenue_A,6_Revenue_A,7_Revenue_A,8_Revenue_A,1_Price_UR_B,2_Price_UR_B,3_Price_UR_B,4_Price_UR_B,5_Price_UR_B,6_Price_UR_B,7_Price_UR_B,8_Price_UR_B,1_Price_UN_B,2_Price_UN_B,3_Price_UN_B,4_Price_UN_B,5_Price_UN_B,6_Price_UN_B,7_Price_UN_B,8_Price_UN_B,1_Price_O_B,2_Price_O_B,3_Price_O_B,4_Price_O_B,5_Price_O_B,6_Price_O_B,7_Price_O_B,8_Price_O_B,1_EV_B,2_EV_B,3_EV_B,4_EV_B,5_EV_B,6_EV_B,7_EV_B,8_EV_B,1_Revenue_B,2_Revenue_B,3_Revenue_B,4_Revenue_B,5_Revenue_B,6_Revenue_B,7_Revenue_B,8_Revenue_B
ualit105,3.0,,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,3.0,3.0,4.0,4.0,1.0,4.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,5.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,4.0,3.0,3.0,3.0,2.0,1.0,3.0,4.0,2.0,4.0,4.0,1.0,5.0,5.0,3.0,2.0
ubf01yyz,3.0,,1.0,1.0,0.0,0.0,0.0,5.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,4.0,3.0,2.0,1.0,4.0,4.0,2.0,2.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,2.0,3.0,4.0,2.0,4.0,2.0,5.0,1.0,3.0,3.0,1.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,2.0,1.0,3.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,4.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,5.0,4.0,5.0
uc0t2qo5,3.0,,0.0,0.0,1.0,1.0,0.0,5.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,2.0,4.0,3.0,1.0,3.0,3.0,3.0,1.0,4.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,3.0,1.0,4.0,2.0,3.0,4.0,4.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0,2.0,2.0,5.0,5.0,3.0,4.0,2.0,3.0,2.0,4.0,4.0,2.0,4.0,2.0,3.0,3.0,2.0,4.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,3.0,1.0,4.0,4.0,4.0,2.0,4.0,2.0,3.0,3.0,5.0,5.0,1.0,2.0,5.0,2.0,4.0
ucm1u4ag,3.0,,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,3.0,3.0,4.0,2.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,4.0,5.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,4.0,4.0,1.0,2.0,4.0,3.0,2.0,5.0,5.0,5.0,2.0,2.0,5.0,4.0,2.0
uhxmj0wy,3.0,,0.0,0.0,1.0,0.0,0.0,5.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,4.0,2.0,1.0,3.0,1.0,1.0,4.0,4.0,4.0,1.0,4.0,3.0,1.0,4.0,2.0,4.0,4.0,3.0,1.0,4.0,2.0,3.0,2.0,5.0,1.0,4.0,2.0,3.0,2.0,1.0,2.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,4.0,4.0,2.0,1.0,1.0,2.0,4.0,3.0,1.0,3.0,2.0,4.0,1.0,4.0,1.0,5.0,1.0,4.0,4.0,3.0
uj5049u6,3.0,,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,4.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,3.0,4.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,3.0,3.0,5.0,3.0,4.0,5.0,1.0,5.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,3.0,1.0,2.0,1.0,4.0,1.0,3.0,4.0,4.0,4.0,4.0,3.0,1.0,3.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,5.0,3.0
upf8ed0o,3.0,,0.0,0.0,0.0,1.0,0.0,5.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,4.0,3.0,4.0,3.0,3.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,4.0,3.0,3.0,4.0,3.0,2.0,1.0,1.0,4.0,4.0,3.0,3.0,1.0,4.0,2.0,1.0,4.0,3.0,2.0,4.0,1.0,4.0,1.0,1.0,3.0,1.0,3.0,4.0,4.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,3.0,1.0,2.0,2.0,3.0,4.0,5.0,3.0,5.0,3.0,4.0,3.0,2.0
usw0ho0w,3.0,,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,5.0,1.0,5.0,5.0,2.0,3.0,1.0,3.0,4.0,3.0,1.0,4.0,4.0,3.0,3.0,4.0,1.0,4.0,1.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,3.0,4.0,3.0,1.0,3.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,4.0,1.0,2.0,1.0
uw4hh2jw,3.0,,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,4.0,3.0,1.0,2.0,1.0,4.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,4.0,1.0,1.0,2.0,5.0,4.0,3.0,2.0,4.0,5.0,4.0,2.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,4.0,3.0,3.0,1.0,5.0,5.0,4.0,3.0,4.0,3.0
uycpcdrb,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0,3.0,2.0,4.0,4.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,3.0,2.0,4.0,4.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,3.0,2.0,2.0,1.0,4.0,4.0,2.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,2.0,3.0,3.0,1.0,4.0,1.0,4.0,1.0,1.0,2.0,3.0,3.0,4.0,1.0,3.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,2.0,3.0,5.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0
uz6r7y1o,3.0,,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,1.0,4.0,3.0,4.0,1.0,1.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,4.0,1.0,2.0,3.0,3.0,4.0,3.0,1.0,3.0,3.0,2.0,3.0,1.0,4.0,2.0,3.0,1.0,4.0,1.0,2.0,2.0,5.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,1.0,2.0,3.0,4.0,1.0,2.0,2.0,3.0,5.0,5.0,4.0,2.0
v7m3sh4r,0.0,1.0,,,,,,5.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,4.0,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,3.0,,,,,,,,3.0,,,,,,,,2.0,,,,,,,,3.0,,,,,,,,5.0,,,,,,,
v8xoii7u,3.0,,0.0,0.0,1.0,0.0,0.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,2.0,4.0,4.0,4.0,2.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,1.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,2.0,1.0,4.0,4.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,2.0,4.0,1.0,3.0,3.0,1.0,4.0,4.0,2.0,3.0,2.0,4.0,5.0,1.0,5.0,1.0,2.0,1.0,2.0,1.0
vbrs1zxw,3.0,,0.0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,4.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,4.0,1.0,1.0,4.0,2.0,1.0,3.0,4.0,2.0,3.0,5.0,4.0,5.0,3.0,3.0,4.0,5.0,2.0,4.0,2.0,3.0,4.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,4.0,4.0,1.0,1.0,1.0,4.0,4.0,2.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,4.0,1.0,3.0,3.0,4.0,2.0,4.0,5.0,1.0,4.0
vdaxa6tc,3.0,,1.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,3.0,4.0,1.0,2.0,1.0,1.0,4.0,4.0,3.0,4.0,1.0,2.0,3.0,2.0,4.0,1.0,4.0,4.0,4.0,2.0,4.0,2.0,5.0,2.0,3.0,1.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,2.0,1.0,2.0,4.0,3.0,2.0,1.0,4.0,1.0,3.0,4.0,3.0,2.0,4.0,3.0,2.0,4.0,4.0,3.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,4.0,1.0,5.0,1.0,4.0,2.0,1.0
vdln2n3p,3.0,,0.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,1.0,4.0,2.0,1.0,1.0,3.0,4.0,2.0,4.0,2.0,4.0,4.0,1.0,2.0,4.0,1.0,3.0,2.0,1.0,4.0,2.0,3.0,4.0,3.0,1.0,2.0,1.0,5.0,2.0,5.0,1.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,2.0,4.0,2.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,1.0,3.0,1.0,2.0,4.0,4.0,3.0,3.0,1.0,4.0,2.0,4.0,1.0
vfg2xvzh,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,4.0,2.0,1.0,4.0,3.0,3.0,3.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,4.0,3.0,1.0,2.0,5.0,4.0,5.0,2.0,4.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,4.0,2.0,3.0,1.0,4.0,4.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,3.0,4.0,1.0,4.0,3.0,4.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,4.0,3.0,5.0,3.0
vrpni1if,3.0,,1.0,0.0,1.0,0.0,0.0,5.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,4.0,4.0,1.0,5.0,1.0,2.0,3.0,1.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,1.0,3.0,1.0,2.0,4.0,3.0,2.0,1.0,1.0,4.0,2.0,4.0,4.0,3.0,4.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,4.0,2.0,4.0,1.0,3.0,3.0,2.0,4.0,3.0,5.0,4.0,3.0
vshbi7qp,3.0,,0.0,1.0,1.0,0.0,0.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,2.0,4.0,3.0,1.0,1.0,4.0,2.0,4.0,4.0,4.0,1.0,1.0,3.0,1.0,3.0,3.0,4.0,2.0,3.0,4.0,2.0,4.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,4.0,1.0,2.0,3.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,4.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,4.0,3.0,4.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,1.0,3.0,5.0,5.0,4.0
vw95jws5,3.0,,0.0,0.0,0.0,1.0,0.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,4.0,2.0,3.0,3.0,1.0,4.0,3.0,1.0,4.0,1.0,4.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,4.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,4.0,2.0,2.0,3.0,4.0,5.0,3.0,4.0,3.0,5.0,3.0,2.0,3.0,4.0,3.0,4.0,1.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0,1.0,2.0,4.0,3.0,2.0,1.0,1.0,4.0,3.0,3.0,2.0,1.0,4.0,3.0,1.0,4.0
vxy1i9hq,3.0,,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,1.0,2.0,4.0,3.0,2.0,3.0,3.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,1.0,2.0,2.0,3.0,4.0,3.0,4.0,1.0,1.0,1.0,3.0,2.0,5.0,4.0,4.0,3.0,2.0,3.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,4.0,2.0,2.0,1.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,1.0,4.0,1.0,3.0,4.0,2.0,4.0,5.0,5.0,2.0,2.0,5.0,1.0,1.0
vywa3ivw,3.0,,1.0,1.0,1.0,0.0,0.0,4.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,4.0,2.0,3.0,1.0,3.0,3.0,3.0,4.0,4.0,1.0,1.0,1.0,2.0,4.0,4.0,2.0,1.0,1.0,4.0,1.0,3.0,3.0,4.0,2.0,1.0,2.0,4.0,2.0,2.0,1.0,4.0,2.0,3.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,4.0,2.0,1.0,3.0,4.0,4.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,4.0,4.0,5.0
vz4ndwcd,3.0,,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,1.0,2.0,4.0,4.0,2.0,1.0,2.0,3.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,1.0,4.0,3.0,1.0,4.0,2.0,2.0,5.0,2.0,1.0,4.0,2.0,5.0,1.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,4.0,3.0,1.0,3.0,1.0,4.0,5.0,3.0,5.0,5.0,3.0,4.0,2.0
w2ri2ul8,3.0,,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,1.0,4.0,4.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,2.0,3.0,3.0,3.0,4.0,5.0,1.0,2.0,4.0,3.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,5.0,4.0,4.0,2.0,3.0,3.0
w9soq5rw,3.0,,1.0,1.0,1.0,1.0,0.0,5.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,3.0,3.0,2.0,4.0,3.0,4.0,1.0,2.0,4.0,3.0,2.0,4.0,1.0,4.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,1.0,1.0,4.0,4.0,3.0,3.0,4.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,4.0,3.0,1.0,2.0,4.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,4.0,5.0,4.0,4.0,2.0,1.0,5.0
wa9mirry,3.0,,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,4.0,3.0,4.0,2.0,3.0,1.0,2.0,3.0,4.0,1.0,4.0,5.0,3.0,1.0,4.0,2.0,2.0,5.0,2.0,4.0,3.0,3.0,1.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,1.0,2.0,4.0,4.0,2.0,1.0,4.0,4.0,1.0,4.0,1.0,4.0,3.0,3.0,1.0,3.0,4.0,4.0,1.0,2.0,1.0,3.0,4.0,3.0,1.0,3.0,3.0,2.0
wat5ykjw,3.0,,0.0,1.0,0.0,1.0,0.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,4.0,3.0,2.0,4.0,3.0,3.0,2.0,1.0,3.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,4.0,2.0,2.0,4.0,4.0,1.0,2.0,2.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,2.0,2.0,3.0,5.0,3.0,3.0,4.0,1.0,1.0,3.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,5.0,3.0,4.0,3.0,1.0,2.0,1.0
wbthyd6j,3.0,,0.0,0.0,0.0,1.0,0.0,4.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,1.0,1.0,3.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,3.0,3.0,4.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,5.0,4.0,3.0,4.0,5.0,3.0,3.0,1.0,4.0,4.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,4.0,3.0,3.0,4.0,4.0,2.0,1.0,3.0,4.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0
we2x75pj,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,2.0,1.0,4.0,1.0,1.0,4.0,2.0,3.0,1.0,4.0,1.0,3.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,2.0,2.0,5.0,5.0,4.0,2.0,4.0,1.0,1.0,1.0,2.0,4.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,4.0,1.0,4.0,2.0,2.0,4.0,4.0,2.0,1.0,5.0,3.0,4.0,3.0,4.0,4.0
wi35em2p,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,3.0,4.0,2.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,4.0,1.0,4.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,3.0,3.0,5.0,4.0,2.0,1.0,5.0,1.0,2.0,5.0,3.0,4.0,1.0,1.0,2.0,4.0,1.0,4.0,4.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,4.0,2.0,2.0,3.0,3.0,1.0,4.0,2.0,2.0,2.0,4.0,4.0,1.0,2.0,4.0,1.0,5.0,3.0,3.0,1.0,2.0,4.0,4.0
wjalnvbm,3.0,,0.0,1.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,1.0,4.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,3.0,3.0,3.0,2.0,4.0,4.0,1.0,3.0,4.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,1.0,2.0,3.0,3.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,4.0,1.0,3.0,4.0,3.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,5.0,5.0,2.0,5.0,4.0,4.0,5.0
wjemszde,3.0,,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,1.0,3.0,4.0,2.0,2.0,2.0,4.0,3.0,2.0,4.0,3.0,2.0,2.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,4.0,2.0,4.0,3.0,1.0,1.0,2.0,3.0,4.0,4.0,2.0,2.0,4.0,2.0,4.0,3.0,1.0,4.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,4.0,3.0,1.0,2.0,4.0,1.0,1.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,1.0,3.0,5.0,5.0,2.0,1.0
wogja272,1.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,4.0,4.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,4.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,4.0,3.0,2.0,4.0,1.0,4.0,1.0,3.0,2.0,3.0,5.0,4.0,3.0,4.0,5.0,2.0,5.0,2.0,3.0,2.0,4.0,1.0,4.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,3.0,4.0,1.0,1.0,1.0,4.0,4.0,3.0,2.0,1.0,3.0,2.0,4.0,1.0,2.0,1.0,4.0,4.0,4.0,3.0,2.0,5.0,3.0,4.0,1.0
wv0toxws,3.0,,0.0,0.0,0.0,1.0,0.0,5.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,1.0,3.0,3.0,1.0,3.0,1.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,5.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,3.0,4.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,1.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,5.0,4.0,1.0,2.0,4.0,1.0,3.0
